symbol,exchange,datetime,open,high,low,close,volume,open_interest
vetusdt,HUOBI,2018-08-17 00:00:00,0.010561,0.017159,0.010561,0.013733,2813766.052049793,0.0
vetusdt,HUOBI,2018-08-18 00:00:00,0.013728,0.015225,0.011575,0.011727,2531476.635796022,0.0
vetusdt,HUOBI,2018-08-19 00:00:00,0.011732,0.014,0.011058,0.013107,1546804.061874553,0.0
vetusdt,HUOBI,2018-08-20 00:00:00,0.013115,0.014558,0.012507,0.013,1319849.9344414452,0.0
vetusdt,HUOBI,2018-08-21 00:00:00,0.0131,0.01426,0.012545,0.013579,897197.3461251612,0.0
vetusdt,HUOBI,2018-08-22 00:00:00,0.01358,0.0157,0.0132,0.014039,1636986.4962427134,0.0
vetusdt,HUOBI,2018-08-23 00:00:00,0.013803,0.014551,0.012466,0.014027,1224513.146886184,0.0
vetusdt,HUOBI,2018-08-24 00:00:00,0.014001,0.014886,0.0138,0.01405,636508.8450328361,0.0
vetusdt,HUOBI,2018-08-25 00:00:00,0.013958,0.0157,0.013951,0.015449,560759.5269259037,0.0
vetusdt,HUOBI,2018-08-26 00:00:00,0.01545,0.015588,0.014309,0.01487,566463.481478402,0.0
vetusdt,HUOBI,2018-08-27 00:00:00,0.0149,0.017277,0.014692,0.01681,1310633.1115373976,0.0
vetusdt,HUOBI,2018-08-28 00:00:00,0.016883,0.019,0.016485,0.018403,1550685.3066475103,0.0
vetusdt,HUOBI,2018-08-29 00:00:00,0.018551,0.018644,0.016532,0.016931,1686773.0385265863,0.0
vetusdt,HUOBI,2018-08-30 00:00:00,0.01685,0.01765,0.015547,0.016415,852250.6684378483,0.0
vetusdt,HUOBI,2018-08-31 00:00:00,0.016468,0.017888,0.015751,0.016955,859610.9032629482,0.0
vetusdt,HUOBI,2018-09-01 00:00:00,0.017047,0.018611,0.016348,0.018334,1164662.4890976874,0.0
vetusdt,HUOBI,2018-09-02 00:00:00,0.018255,0.018678,0.0173,0.017548,575322.6874953683,0.0
vetusdt,HUOBI,2018-09-03 00:00:00,0.017556,0.018392,0.017385,0.018302,378884.8615294717,0.0
vetusdt,HUOBI,2018-09-04 00:00:00,0.018303,0.019929,0.018023,0.019242,824528.5299537156,0.0
vetusdt,HUOBI,2018-09-05 00:00:00,0.019244,0.019799,0.016586,0.017279,830900.8248042947,0.0
vetusdt,HUOBI,2018-09-06 00:00:00,0.0173,0.01769,0.014633,0.015729,1179535.4503974095,0.0
vetusdt,HUOBI,2018-09-07 00:00:00,0.015784,0.01678,0.015,0.015195,772121.6212367013,0.0
vetusdt,HUOBI,2018-09-08 00:00:00,0.015288,0.016135,0.015195,0.015686,314796.2239221283,0.0
vetusdt,HUOBI,2018-09-09 00:00:00,0.015716,0.015814,0.01408,0.014866,511703.2496170964,0.0
vetusdt,HUOBI,2018-09-10 00:00:00,0.014905,0.015304,0.01418,0.014293,202220.3701519376,0.0
vetusdt,HUOBI,2018-09-11 00:00:00,0.014249,0.0144,0.013229,0.013433,377305.2663549061,0.0
vetusdt,HUOBI,2018-09-12 00:00:00,0.01342,0.013448,0.011661,0.012646,378389.7089600086,0.0
vetusdt,HUOBI,2018-09-13 00:00:00,0.012666,0.014392,0.012576,0.014003,860474.8912059473,0.0
vetusdt,HUOBI,2018-09-14 00:00:00,0.014005,0.0145,0.013445,0.013755,812857.9453839624,0.0
vetusdt,HUOBI,2018-09-15 00:00:00,0.013766,0.01465,0.013707,0.014446,403695.0692902202,0.0
vetusdt,HUOBI,2018-09-16 00:00:00,0.014439,0.014563,0.013625,0.014072,233248.2691657589,0.0
vetusdt,HUOBI,2018-09-17 00:00:00,0.01404,0.014324,0.0127,0.012936,460155.2706578286,0.0
vetusdt,HUOBI,2018-09-18 00:00:00,0.012916,0.013384,0.01236,0.013119,380440.5268361433,0.0
vetusdt,HUOBI,2018-09-19 00:00:00,0.013125,0.013313,0.012735,0.013004,194464.6567939392,0.0
vetusdt,HUOBI,2018-09-20 00:00:00,0.013005,0.013579,0.012296,0.013272,275928.5368681833,0.0
vetusdt,HUOBI,2018-09-21 00:00:00,0.013299,0.014538,0.012878,0.013783,1089135.765275851,0.0
vetusdt,HUOBI,2018-09-22 00:00:00,0.013774,0.014697,0.013319,0.013658,604497.4239372095,0.0
vetusdt,HUOBI,2018-09-23 00:00:00,0.013652,0.014199,0.013561,0.013821,309137.498161188,0.0
vetusdt,HUOBI,2018-09-24 00:00:00,0.013787,0.014073,0.012886,0.013226,243185.1416267799,0.0
vetusdt,HUOBI,2018-09-25 00:00:00,0.013284,0.013486,0.012241,0.012356,208234.9300797104,0.0
vetusdt,HUOBI,2018-09-26 00:00:00,0.012338,0.012951,0.012131,0.012915,208852.3993938255,0.0
vetusdt,HUOBI,2018-09-27 00:00:00,0.012909,0.013164,0.012402,0.012718,152900.5354299734,0.0
vetusdt,HUOBI,2018-09-28 00:00:00,0.012705,0.013681,0.012657,0.013237,301402.9502658616,0.0
vetusdt,HUOBI,2018-09-29 00:00:00,0.013247,0.013269,0.01263,0.012966,202467.422553885,0.0
vetusdt,HUOBI,2018-09-30 00:00:00,0.012955,0.0131,0.012669,0.012885,228004.7451840903,0.0
vetusdt,HUOBI,2018-10-01 00:00:00,0.012915,0.01303,0.012656,0.012743,269825.51604796,0.0
vetusdt,HUOBI,2018-10-02 00:00:00,0.012731,0.013473,0.012662,0.013118,392720.98860825744,0.0
vetusdt,HUOBI,2018-10-03 00:00:00,0.013076,0.013169,0.012571,0.012875,180441.8986283776,0.0
vetusdt,HUOBI,2018-10-04 00:00:00,0.012875,0.012997,0.012663,0.012955,160239.3062328597,0.0
vetusdt,HUOBI,2018-10-05 00:00:00,0.012962,0.013249,0.012754,0.013155,228786.8198292321,0.0
vetusdt,HUOBI,2018-10-06 00:00:00,0.013162,0.0133,0.012919,0.013049,145616.61440807514,0.0
vetusdt,HUOBI,2018-10-07 00:00:00,0.013054,0.0132,0.012869,0.012985,79612.3398592882,0.0
vetusdt,HUOBI,2018-10-08 00:00:00,0.012984,0.013972,0.012969,0.013754,287764.7638812165,0.0
vetusdt,HUOBI,2018-10-09 00:00:00,0.013744,0.013932,0.013443,0.013527,232441.0683734728,0.0
vetusdt,HUOBI,2018-10-10 00:00:00,0.013537,0.013681,0.01311,0.013354,185025.0564407573,0.0
vetusdt,HUOBI,2018-10-11 00:00:00,0.013346,0.013461,0.01111,0.011852,358026.5600318102,0.0
vetusdt,HUOBI,2018-10-12 00:00:00,0.011851,0.012046,0.011051,0.011787,340559.6899253353,0.0
vetusdt,HUOBI,2018-10-13 00:00:00,0.011784,0.011817,0.011511,0.011614,152999.0004667045,0.0
vetusdt,HUOBI,2018-10-14 00:00:00,0.011627,0.011958,0.01153,0.011823,85562.1226853633,0.0
vetusdt,HUOBI,2018-10-15 00:00:00,0.011807,0.013074,0.011331,0.012179,407427.32020869583,0.0
vetusdt,HUOBI,2018-10-16 00:00:00,0.012177,0.012333,0.011775,0.012235,141610.83585288285,0.0
vetusdt,HUOBI,2018-10-17 00:00:00,0.012234,0.012285,0.011992,0.01211,109036.3997557376,0.0
vetusdt,HUOBI,2018-10-18 00:00:00,0.012117,0.012205,0.011832,0.011886,68731.3386884225,0.0
vetusdt,HUOBI,2018-10-19 00:00:00,0.0119,0.011968,0.011393,0.011608,112342.6085886604,0.0
vetusdt,HUOBI,2018-10-20 00:00:00,0.011609,0.011869,0.011522,0.011783,67469.0056661441,0.0
vetusdt,HUOBI,2018-10-21 00:00:00,0.011775,0.01189,0.011699,0.011819,141402.4128953247,0.0
